iter	Passed	Remaining
621	37321	22681
622	37384	22622
623	37448	22564
624	37511	22506
625	37568	22445
626	37622	22381
627	37676	22317
628	37731	22254
629	37794	22196
630	37869	22145
631	37922	22081
632	37979	22019
633	38042	21961
634	38097	21898
635	38159	21839
636	38215	21777
637	38271	21715
638	38326	21652
639	38385	21591
640	38443	21530
641	38508	21473
642	38566	21412
643	38631	21355
644	38694	21296
645	38749	21234
646	38808	21173
647	38871	21115
648	38929	21054
649	38995	20997
650	39056	20937
651	39118	20879
652	39180	20820
653	39236	20758
654	39295	20697
655	39355	20637
656	39411	20575
657	39472	20516
658	39533	20456
659	39595	20397
660	39655	20337
661	39722	20281
662	39778	20219
663	39845	20162
664	39910	20105
665	39973	20046
666	40033	19986
667	40092	19926
668	40155	19867
669	40208	19804
670	40283	19751
671	40350	19694
672	40407	19633
673	40473	19576
674	40530	19514
675	40586	19452
676	40647	19393
677	40709	19333
678	40770	19274
679	40838	19218
680	40904	19160
681	40966	19101
682	41023	19040
683	41085	18981
684	41152	18924
685	41214	18865
686	41280	18807
687	41333	18744
688	41396	18685
689	41458	18626
690	41515	18564
691	41578	18506
692	41639	18446
693	41699	18386
694	41762	18327
695	41826	18269
696	41883	18207
697	41944	18147
698	42001	18086
699	42065	18028
700	42127	17968
701	42183	17906
702	42244	17847
703	42298	17784
704	42353	17722
705	42413	17662
706	42477	17603
707	42541	17545
708	42600	17485
709	42662	17425
710	42724	17366
711	42786	17307
712	42848	17247
713	42910	17188
714	42967	17126
715	43029	17067
716	43091	17008
717	43149	16947
718	43209	16887
719	43267	16826
720	43335	16769
721	43397	16709
722	43457	16649
723	43519	16590
724	43577	16529
725	43635	16468
726	43689	16406
727	43749	16346
728	43819	16289
729	43882	16230
730	43940	16169
731	43996	16108
732	44058	16048
733	44111	15985
734	44171	15925
735	44233	15866
736	44289	15804
737	44354	15746
738	44412	15685
739	44474	15626
740	44533	15565
741	44596	15506
742	44652	15445
743	44713	15385
744	44772	15324
745	44834	15265
746	44895	15205
747	44950	15143
748	45010	15083
749	45067	15022
750	45126	14962
751	45197	14905
752	45256	14844
753	45325	14787
754	45384	14727
755	45447	14668
756	45513	14610
757	45570	14548
758	45632	14489
759	45689	14428
760	45743	14366
761	45808	14307
762	45872	14248
763	45929	14187
764	45990	14127
765	46045	14066
766	46107	14006
767	46164	13945
768	46220	13884
769	46285	13825
770	46345	13765
771	46409	13706
772	46474	13647
773	46537	13588
774	46596	13528
775	46653	13466
776	46715	13407
777	46771	13346
778	46841	13288
779	46903	13229
780	46958	13167
781	47015	13106
782	47084	13048
783	47145	12989
784	47206	12929
785	47265	12868
786	47328	12809
787	47393	12750
788	47453	12690
789	47512	12629
790	47570	12569
791	47626	12508
792	47691	12449
793	47751	12389
794	47820	12331
795	47885	12272
796	47943	12211
797	48001	12150
798	48058	12089
799	48118	12029
800	48174	11968
801	48231	11907
802	48290	11847
803	48350	11787
804	48416	11728
805	48478	11668
806	48545	11610
807	48601	11548
808	48661	11488
809	48722	11428
810	48788	11370
811	48851	11310
812	48911	11250
813	48972	11190
814	49029	11129
815	49088	11069
816	49143	11007
817	49212	10949
818	49275	10889
819	49333	10829
820	49404	10771
821	49468	10712
822	49527	10651
823	49584	10590
824	49648	10531
825	49707	10471
826	49776	10412
827	49840	10353
828	49907	10294
829	49969	10234
830	50031	10174
831	50095	10115
832	50158	10055
833	50217	9995
834	50274	9934
