iter	Passed	Remaining
280	4607414	11920251
281	4607658	11862269
282	4607922	11804747
283	4608172	11747595
284	4608420	11690835
285	4608672	11634481
286	4608916	11578497
287	4610070	11525176
288	4611248	11472275
289	4612437	11419757
290	4613631	11367607
291	4614811	11315771
292	4615971	11264229
293	4617130	11213030
294	4619451	11164978
295	4621859	11117446
296	4624177	11069999
297	4626573	11023044
298	4628793	10975967
299	4631065	10929314
300	4633295	10882856
301	4654791	10881732
302	4676276	10880445
303	4697854	10879242
304	4719343	10877700
305	4740861	10876092
306	4762507	10874649
307	4784011	10872753
308	4784314	10822769
309	4784589	10773042
310	4784877	10723663
311	4785181	10674636
312	4785474	10625894
313	4785769	10577464
314	4786052	10529316
315	4787321	10483628
316	4788692	10438444
317	4789990	10393374
318	4791309	10348627
319	4792674	10304250
320	4794010	10260079
321	4795275	10216022
322	4797925	10175167
323	4800512	10134414
324	4803175	10094057
325	4805732	10053711
326	4808345	10013709
327	4810912	9973842
328	4813417	9934073
329	4837608	9939085
330	4861892	9944112
331	4886311	9949235
332	4910478	9953672
333	4934990	9958634
334	4959129	9962669
335	4983294	9966589
336	4983665	9922965
337	4984047	9879620
338	4984429	9836528
339	4984785	9793637
340	4985171	9751054
341	4985533	9708670
342	4985921	9666581
343	4987691	9627405
344	4989478	9588476
345	4991234	9549702
346	4992952	9511070
347	4994684	9472677
348	4996437	9434534
349	4998142	9396507
350	5001487	9361758
351	5004861	9327241
352	5008238	9292907
353	5011632	9258778
354	5015102	9224962
355	5018413	9191027
356	5022084	9157918
357	5055255	9178536
358	5088235	9198509
359	5121086	9217956
360	5153622	9236547
361	5186208	9254946
362	5219156	9273707
363	5252302	9292536
364	5252792	9253549
365	5253244	9214707
366	5253721	9176118
367	5254171	9137689
368	5254627	9099476
369	5255079	9061462
370	5255538	9023660
371	5257847	8989222
372	5260145	8954939
373	5262408	8920766
374	5264570	8886594
375	5266784	8852679
376	5268981	8818904
377	5271238	8785398
378	5275522	8755418
379	5279970	8725845
380	5284489	8696522
381	5288855	8667076
382	5293233	8637783
383	5297550	8608519
384	5301937	8579498
385	5344767	8612552
386	5388534	8646718
387	5432208	8680333
