iter	Passed	Remaining
406	6148	8958
407	6164	8944
408	6179	8929
409	6194	8913
410	6208	8897
411	6223	8881
412	6237	8865
413	6252	8849
414	6266	8833
415	6281	8817
416	6294	8799
417	6309	8785
418	6318	8761
419	6334	8748
420	6349	8733
421	6366	8719
422	6382	8705
423	6396	8689
424	6412	8675
425	6428	8661
426	6443	8646
427	6459	8632
428	6474	8617
429	6489	8602
430	6505	8588
431	6520	8573
432	6535	8557
433	6550	8542
434	6565	8527
435	6581	8513
436	6596	8498
437	6611	8483
438	6627	8469
439	6642	8454
440	6657	8438
441	6673	8425
442	6687	8408
443	6703	8394
444	6717	8378
445	6733	8363
446	6747	8347
447	6763	8333
448	6778	8318
449	6794	8304
450	6811	8291
451	6827	8277
452	6842	8262
453	6857	8247
454	6873	8232
455	6880	8208
456	6895	8192
457	6911	8178
458	6926	8163
459	6942	8150
460	6957	8134
461	6972	8120
462	6987	8104
463	7001	8088
464	7015	8071
465	7031	8057
466	7046	8042
467	7060	8026
468	7075	8010
469	7090	7996
470	7105	7980
471	7119	7964
472	7135	7950
473	7150	7934
474	7166	7920
475	7180	7904
476	7194	7888
477	7209	7873
478	7226	7860
479	7243	7847
480	7259	7833
481	7274	7817
482	7290	7803
483	7303	7786
484	7319	7771
485	7334	7757
486	7350	7742
487	7365	7727
488	7383	7715
489	7399	7701
490	7415	7687
491	7430	7672
492	7444	7655
493	7461	7642
494	7477	7628
495	7493	7613
496	7506	7597
497	7522	7583
498	7538	7568
499	7553	7553
500	7569	7538
501	7585	7524
502	7597	7506
503	7611	7491
504	7626	7475
505	7641	7459
506	7657	7445
507	7672	7430
508	7687	7415
509	7703	7401
510	7718	7385
511	7732	7369
512	7748	7355
513	7762	7339
514	7779	7326
515	7794	7311
516	7810	7296
517	7825	7281
518	7839	7265
519	7855	7251
520	7870	7235
521	7886	7221
522	7901	7206
523	7917	7192
524	7932	7177
525	7949	7163
526	7963	7147
527	7978	7132
528	7993	7117
529	8009	7102
530	8025	7088
531	8043	7075
532	8058	7060
533	8070	7042
534	8082	7025
535	8099	7011
536	8115	6997
537	8130	6981
538	8145	6966
539	8163	6954
540	8177	6937
541	8190	6921
542	8205	6906
543	8220	6891
544	8237	6877
545	8251	6861
546	8266	6846
547	8282	6831
548	8297	6816
549	8313	6801
550	8330	6787
551	8345	6773
552	8359	6757
553	8375	6742
554	8391	6728
555	8408	6714
556	8424	6700
557	8439	6684
558	8453	6668
559	8469	6654
560	8486	6640
561	8498	6623
562	8514	6608
563	8529	6593
564	8546	6580
565	8562	6565
566	8578	6551
567	8594	6536
568	8611	6523
569	8626	6507
570	8641	6492
571	8657	6477
572	8672	6462
573	8688	6448
574	8702	6432
575	8717	6417
576	8733	6402
577	8747	6386
578	8761	6370
579	8777	6355
580	8791	6339
581	8807	6325
582	8822	6310
583	8837	6295
584	8853	6280
585	8867	6264
586	8883	6250
587	8898	6235
588	8916	6221
589	8931	6206
590	8945	6190
591	8959	6174
592	8974	6159
593	8990	6145
594	9006	6130
595	9020	6114
596	9035	6099
597	9050	6084
598	9066	6069
599	9081	6054
600	9097	6039
601	9111	6023
602	9128	6009
603	9143	5995
604	9158	5979
605	9174	5964
606	9191	5950
607	9206	5935
608	9221	5920
609	9236	5905
610	9251	5889
611	9266	5874
612	9281	5859
613	9296	5844
614	9310	5828
615	9325	5813
616	9341	5798
617	9356	5783
618	9372	5768
619	9387	5753
620	9402	5738
621	9419	5724
622	9435	5709
623	9451	5695
624	9468	5680
625	9483	5665
626	9499	5650
627	9513	5635
628	9529	5620
629	9544	5605
630	9558	5589
631	9573	5574
632	9589	5559
633	9604	5544
634	9618	5528
635	9635	5514
636	9650	5499
637	9665	5484
638	9680	5468
639	9693	5452
640	9710	5438
641	9725	5423
642	9740	5408
643	9754	5392
644	9770	5377
645	9784	5361
646	9798	5346
647	9813	5330
648	9827	5315
649	9842	5299
650	9856	5284
651	9870	5268
652	9884	5252
653	9899	5237
654	9913	5221
655	9928	5206
656	9941	5190
657	9956	5174
658	9970	5158
659	9984	5143
660	10000	5128
661	10015	5113
662	10030	5098
663	10046	5083
664	10061	5068
665	10078	5054
666	10093	5039
667	10109	5024
668	10126	5010
669	10141	4995
670	10157	4980
671	10173	4965
672	10189	4950
673	10205	4936
674	10219	4920
675	10236	4906
676	10251	4891
677	10267	4876
678	10282	4861
679	10298	4846
680	10313	4831
681	10329	4816
682	10340	4799
683	10356	4784
684	10370	4769
685	10386	4754
686	10401	4739
687	10416	4723
688	10432	4708
689	10447	4693
690	10461	4678
691	10475	4662
692	10493	4648
693	10509	4633
694	10525	4619
695	10538	4603
696	10555	4588
697	10571	4573
698	10585	4558
699	10600	4543
700	10618	4529
701	10636	4515
702	10652	4500
703	10668	4485
704	10683	4470
705	10698	4455
706	10715	4440
707	10732	4426
708	10748	4411
709	10763	4396
710	10777	4380
711	10792	4365
712	10807	4350
713	10820	4334
714	10836	4319
715	10852	4304
716	10868	4289
717	10882	4273
718	10897	4258
719	10913	4244
720	10929	4229
721	10944	4213
722	10960	4199
723	10975	4183
724	10989	4168
725	11004	4153
726	11018	4137
727	11033	4122
728	11048	4107
729	11062	4091
730	11078	4076
731	11093	4061
732	11107	4045
733	11122	4030
734	11137	4015
735	11153	4000
736	11169	3985
737	11186	3971
738	11202	3956
739	11214	3940
740	11230	3925
741	11246	3910
742	11261	3895
743	11280	3881
744	11296	3866
745	11314	3852
746	11328	3836
747	11344	3821
748	11360	3806
749	11374	3791
750	11389	3776
751	11404	3761
752	11420	3746
753	11435	3731
754	11451	3716
755	11468	3701
756	11483	3686
757	11499	3671
758	11516	3656
759	11531	3641
760	11548	3626
761	11564	3612
762	11582	3597
763	11598	3582
764	11613	3567
765	11629	3552
766	11645	3537
767	11663	3523
768	11679	3508
769	11696	3493
770	11711	3478
771	11727	3463
772	11744	3448
773	11761	3434
774	11779	3419
775	11795	3404
776	11810	3389
777	11827	3374
778	11843	3360
779	11859	3344
780	11874	3329
781	11891	3315
782	11905	3299
783	11921	3284
784	11938	3269
785	11958	3255
786	11975	3241
787	11991	3226
788	12008	3211
789	12024	3196
790	12042	3181
791	12058	3166
792	12075	3151
793	12090	3136
794	12103	3121
795	12117	3105
796	12133	3090
797	12150	3075
798	12165	3060
799	12181	3045
800	12196	3029
801	12210	3014
802	12224	2999
803	12240	2983
804	12255	2968
805	12271	2953
806	12289	2939
807	12304	2923
808	12320	2908
809	12334	2893
810	12351	2878
811	12366	2863
812	12381	2847
813	12399	2833
814	12415	2818
815	12430	2802
816	12445	2787
817	12461	2772
818	12475	2757
819	12492	2742
820	12510	2727
821	12526	2712
822	12542	2697
823	12557	2682
824	12573	2667
825	12588	2651
826	12603	2636
827	12620	2621
828	12634	2606
829	12650	2590
830	12663	2575
831	12679	2560
832	12694	2545
833	12709	2529
834	12726	2514
835	12742	2499
836	12756	2484
837	12770	2468
838	12789	2454
839	12804	2439
840	12821	2424
841	12836	2408
842	12850	2393
843	12865	2378
844	12880	2362
845	12895	2347
846	12910	2332
847	12925	2316
848	12943	2302
849	12957	2286
850	12973	2271
851	12988	2256
852	13003	2240
853	13017	2225
854	13033	2210
855	13048	2195
856	13065	2180
857	13081	2164
858	13096	2149
859	13111	2134
860	13127	2119
861	13141	2103
862	13155	2088
863	13171	2073
864	13187	2058
865	13202	2042
866	13216	2027
867	13232	2012
868	13248	1997
869	13262	1981
870	13277	1966
871	13292	1951
872	13307	1935
873	13322	1920
874	13337	1905
875	13352	1890
876	13367	1874
877	13382	1859
878	13396	1844
879	13411	1828
880	13426	1813
881	13441	1798
882	13458	1783
883	13473	1767
884	13486	1752
885	13502	1737
886	13517	1722
887	13532	1706
888	13547	1691
889	13561	1676
890	13575	1660
891	13589	1645
892	13604	1630
893	13621	1615
894	13637	1599
895	13652	1584
896	13666	1569
897	13682	1554
898	13697	1538
899	13713	1523
900	13730	1508
901	13746	1493
902	13762	1478
903	13778	1463
904	13793	1447
905	13808	1432
906	13822	1417
907	13839	1402
908	13854	1386
909	13868	1371
910	13883	1356
911	13900	1341
912	13915	1325
913	13931	1310
914	13948	1295
915	13963	1280
916	13979	1265
917	13994	1250
918	14009	1234
919	14023	1219
920	14038	1204
921	14053	1188
922	14068	1173
923	14083	1158
924	14098	1143
925	14114	1127
926	14127	1112
927	14143	1097
928	14159	1082
929	14175	1066
930	14190	1051
931	14205	1036
932	14221	1021
933	14236	1006
934	14253	990
935	14269	975
936	14283	960
937	14298	945
938	14314	929
939	14329	914
940	14343	899
941	14358	884
942	14373	868
943	14387	853
944	14402	838
945	14417	823
946	14433	807
947	14447	792
948	14462	777
949	14479	762
950	14494	746
951	14509	731
952	14524	716
953	14541	701
954	14558	685
955	14573	670
956	14587	655
957	14604	640
958	14620	625
959	14635	609
960	14651	594
961	14665	579
962	14680	564
963	14694	548
964	14710	533
965	14726	518
966	14739	503
967	14755	487
968	14770	472
969	14784	457
970	14798	441
971	14813	426
972	14829	411
973	14845	396
974	14861	381
975	14876	365
976	14893	350
977	14908	335
978	14923	320
979	14937	304
980	14952	289
981	14967	274
982	14982	259
983	14996	243
984	15012	228
985	15027	213
986	15042	198
987	15057	182
988	15072	167
989	15089	152
990	15105	137
991	15120	121
992	15134	106
993	15149	91
994	15163	76
995	15177	60
996	15193	45
997	15210	30
998	15226	15
999	15241	0
