iter	Passed	Remaining
609	50892	32537
610	50977	32455
611	51051	32365
612	51133	32281
613	51219	32200
614	51302	32116
615	51386	32033
616	51462	31945
617	51536	31856
618	51615	31769
619	51694	31683
620	51772	31596
621	51848	31509
622	51938	31429
623	52017	31344
624	52095	31257
625	52180	31174
626	52262	31090
627	52338	31003
628	52421	30919
629	52509	30838
630	52591	30754
631	52677	30673
632	52762	30590
633	52851	30510
634	52928	30423
635	53006	30337
636	53087	30252
637	53167	30167
638	53245	30080
639	53326	29996
640	53402	29908
641	53480	29822
642	53568	29741
643	53650	29657
644	53735	29575
645	53819	29492
646	53912	29414
647	53987	29326
648	54068	29241
649	54145	29155
650	54218	29066
651	54305	28984
652	54383	28899
653	54464	28814
654	54548	28731
655	54629	28647
656	54707	28561
657	54786	28475
658	54866	28390
659	54946	28305
660	55024	28219
661	55115	28140
662	55193	28054
663	55296	27981
664	55384	27900
665	55459	27813
666	55543	27730
667	55632	27649
668	55716	27566
669	55785	27476
670	55859	27388
671	55931	27299
672	56000	27209
673	56084	27127
674	56159	27039
675	56235	26953
676	56312	26866
677	56398	26785
678	56476	26699
679	56558	26615
680	56639	26531
681	56717	26445
682	56795	26360
683	56883	26279
684	56974	26200
685	57062	26119
686	57142	26034
687	57226	25951
688	57300	25864
689	57381	25780
690	57461	25695
691	57538	25609
692	57621	25526
693	57709	25445
694	57782	25357
695	57856	25270
696	57933	25184
697	58014	25100
698	58091	25015
699	58161	24926
700	58233	24838
701	58308	24752
702	58384	24666
703	58470	24584
704	58547	24498
705	58624	24412
706	58700	24326
707	58786	24245
708	58867	24161
709	58943	24075
710	59015	23988
711	59092	23902
712	59166	23815
713	59239	23728
714	59310	23641
715	59384	23554
716	59461	23469
717	59535	23382
718	59629	23304
719	59719	23224
720	59806	23142
721	59881	23056
722	59957	22971
723	60033	22885
724	60115	22802
725	60194	22717
726	60275	22634
727	60352	22549
728	60436	22466
729	60521	22384
730	60602	22301
731	60691	22220
732	60777	22138
733	60869	22058
734	60947	21974
735	61023	21888
736	61095	21802
737	61173	21717
738	61259	21635
739	61339	21551
740	61430	21471
741	61517	21390
742	61599	21306
743	61685	21225
744	61759	21138
745	61836	21054
746	61917	20970
747	61996	20886
748	62068	20799
749	62140	20713
750	62229	20632
751	62311	20549
752	62394	20466
753	62473	20382
754	62552	20298
755	62634	20215
756	62725	20134
757	62802	20050
758	62891	19969
759	62974	19886
760	63056	19803
761	63134	19719
762	63224	19638
763	63307	19555
764	63404	19477
765	63494	19396
766	63582	19315
767	63683	19237
768	63776	19157
769	63870	19078
770	63968	18999
771	64052	18916
772	64135	18834
773	64220	18751
774	64292	18665
775	64370	18581
776	64454	18498
777	64525	18412
778	64604	18328
779	64684	18244
780	64764	18160
781	64855	18079
782	64946	17999
783	65038	17918
784	65148	17843
785	65230	17759
786	65315	17677
787	65399	17594
788	65477	17510
789	65550	17424
790	65634	17342
791	65708	17256
792	65790	17173
793	65873	17090
794	65954	17007
795	66028	16921
796	66105	16837
797	66180	16752
798	66270	16671
799	66344	16586
800	66421	16501
801	66491	16415
802	66570	16331
803	66663	16251
804	66738	16166
805	66821	16083
806	66904	16000
807	66982	15916
808	67077	15836
809	67161	15753
810	67238	15669
811	67315	15585
812	67390	15500
813	67475	15418
814	67558	15335
815	67639	15251
816	67718	15168
817	67792	15083
818	67880	15001
819	67960	14918
820	68043	14835
821	68124	14751
822	68205	14668
823	68282	14584
824	68359	14500
825	68435	14416
826	68512	14332
827	68605	14251
828	68698	14170
829	68782	14088
830	68868	14005
831	68960	13924
832	69054	13844
833	69145	13762
834	69243	13682
835	69329	13600
836	69428	13520
837	69514	13438
838	69603	13356
839	69693	13274
840	69782	13193
841	69876	13112
842	69969	13031
843	70061	12949
844	70154	12868
845	70250	12787
